Umsy_1,Umsy_2,Umsy_3,Umsy_4,Umsy_5,Umsy_6,Umsy_7,Umsy_8,Umsy_9,Umsy_10,Umsy_11,Umsy_12,Umsy_13,Smsy_1,Smsy_2,Smsy_3,Smsy_4,Smsy_5,Smsy_6,Smsy_7,Smsy_8,Smsy_9,Smsy_10,Smsy_11,Smsy_12,Smsy_13
0.7357305,0.288309583,0.687107024,0.322358801,0.391875851,0.427952957,0.495056075,0.527793671,0.616395282,0.562958819,0.50142385,0.683656467,0.356036616,6924.98054,12052.80958,9366.080876,637.2588923,2122.658113,5853.107057,8872.978443,797.606455,3197.068821,2231.891984,235.0510625,1182.964677,1404.884193
0.713447245,0.323004539,0.580446168,0.376495798,0.469700226,0.417638633,0.400081606,0.455967656,0.746766467,0.543594841,0.536888264,0.641225474,0.293129407,7766.297377,7466.248318,10265.78784,771.733138,2448.803498,7423.899375,9644.332062,590.9253225,2526.747993,2131.049648,235.6088648,1083.592354,1163.557097
0.623955647,0.336117544,0.735903069,0.370425216,0.45999044,0.478823085,0.477737897,0.627086662,0.697846949,0.381770443,0.638080567,0.718791699,0.373255144,8468.609204,5860.692572,9957.0819,900.1617533,2563.486226,7052.434792,10424.51738,655.3649617,2501.420009,2197.902552,254.4702852,1067.629913,1189.735038
0.730640003,0.519447229,0.846695697,0.449850555,0.428054076,0.515285808,0.56755781,0.570936891,0.716247307,0.577145315,0.544315258,0.700398848,0.41610919,9616.823502,6655.60657,8851.506898,978.604729,2525.145839,9001.891896,10579.40293,528.9395375,2490.127197,2108.400404,245.1218944,1121.124853,1410.627342
0.630890281,0.359549251,0.691278445,0.445699275,0.571860941,0.583756979,0.494987252,0.671464382,0.730015654,0.376667958,0.510798172,0.635684216,0.346746176,10451.7918,6015.037113,10147.47313,783.1334434,2297.365033,5883.957717,11514.94883,528.6163521,2322.606655,2310.969272,227.0171676,1077.697648,953.1172512
0.649780257,0.316187273,0.681329283,0.437604605,0.609398338,0.499028635,0.399693966,0.659290652,0.738548048,0.417570438,0.502870328,0.659742642,0.260774132,9707.679638,8269.771957,11842.22321,819.5433686,2478.276142,5495.465498,14293.99122,539.4298786,2484.477901,2617.656388,203.0309558,1095.031093,1573.843183
0.704855816,0.430241003,0.619337587,0.500919106,0.610716192,0.531790944,0.41409998,0.551064093,0.730682116,0.487687685,0.520052123,0.562595022,0.36880238,9022.945587,7160.221901,11671.54424,671.4984038,2362.099271,6710.450719,11646.23175,612.9293079,2452.715622,1963.299151,279.14142,1168.215628,1021.897489
0.697628995,0.312867029,0.611980617,0.536940949,0.622287471,0.421895647,0.481329485,0.543477789,0.76546662,0.576284564,0.462882726,0.643952888,0.445437447,9179.322987,10211.5886,12044.96264,693.9661914,2619.765232,7281.006604,12451.3021,515.7540964,2385.222363,2246.285539,259.3999228,1145.051384,1250.259587
0.57080052,0.335214852,0.65238569,0.430836048,0.573337484,0.313821659,0.327784027,0.426267071,0.794406119,0.49512469,0.368910904,0.55907447,0.3584854,8326.226357,6802.973304,11657.9714,647.4210671,2442.18997,6413.780193,11884.24615,466.1528941,2308.458001,2457.69721,221.2115523,1151.707231,1282.58057
0.663219924,0.376919411,0.524182958,0.368375621,0.513277166,0.470955703,0.343586998,0.35978045,0.676476978,0.462203896,0.351853659,0.650061939,0.389097676,8782.33124,6484.720403,8315.431061,628.2217053,2686.708839,5429.350867,10884.7902,472.5238027,2857.516244,2640.995313,289.6217232,989.4942711,1233.447951
0.641115151,0.300454559,0.559382863,0.491807,0.57862311,0.489437282,0.506402047,0.531740439,0.764705522,0.594318772,0.312255967,0.57847682,0.468167561,8840.437626,7121.404347,12097.02038,791.5121825,3107.299704,6704.082303,8701.453977,472.9446332,2418.484982,1878.879376,248.8745144,1250.975775,1455.249497
0.597194984,0.345432284,0.549580917,0.396180644,0.695592325,0.4972853,0.422180878,0.674924802,0.646476214,0.670777342,0.306374176,0.563273481,0.404474371,10272.53778,5776.654243,12365.35857,773.0790073,2704.198978,5739.533952,12181.41135,442.5112973,2425.090316,1845.955529,201.4476937,1095.565623,1545.466188
0.639012957,0.309092606,0.493317559,0.31819302,0.629674774,0.466067381,0.539808996,0.563991658,0.657855296,0.673719231,0.360300527,0.532113378,0.497211855,10966.79545,5132.679668,9847.974437,817.3263865,2753.985816,6952.297442,15376.32117,448.3950103,3214.029604,1996.169965,201.6211656,1240.016364,1447.624324
0.668317016,0.323755931,0.564949523,0.434109121,0.59629634,0.530061252,0.515173011,0.575039031,0.624319512,0.679938206,0.35728517,0.479931775,0.424769503,9044.422974,6046.080817,9890.934836,609.7508315,2496.755351,7283.768218,10923.97023,526.1227216,3100.248467,1830.173133,278.7188081,1366.255981,1325.578477
0.55228127,0.424114073,0.568776092,0.368954441,0.580386194,0.514249751,0.302389345,0.404167334,0.635669885,0.585418943,0.432574777,0.495235236,0.400346661,10613.5762,6561.384297,13651.03574,695.1677968,2720.45504,6761.538229,18401.17052,667.6524021,3402.508982,2046.438227,317.721109,1385.513138,1146.332648
0.553528954,0.42292298,0.612786374,0.291914104,0.596614601,0.519563743,0.430636635,0.616592935,0.602973718,0.503093949,0.658974683,0.567835485,0.355433874,12515.34198,6467.169693,10905.74131,690.1651554,2783.308749,7347.915503,17286.80262,714.3091338,2977.021117,2012.583388,293.8639156,1355.875471,1271.296657
0.471365271,0.375532511,0.557867322,0.378184159,0.598704271,0.463293398,0.408697345,0.577875106,0.619003069,0.631525228,0.576675824,0.478545924,0.414821053,12022.11875,6706.349068,10170.5774,853.6300189,2523.000754,6569.084397,17395.48758,669.360184,3345.011833,2175.64024,279.9550397,1420.907381,1437.201515
0.490172127,0.391959468,0.646643149,0.424631026,0.548129399,0.398231492,0.289037599,0.487590923,0.543530735,0.609850613,0.569301526,0.352291846,0.418710601,9965.04015,5622.436061,10901.21024,708.3178797,2869.745291,7235.162301,15902.38222,542.6254953,3338.193819,1466.63671,294.2877635,1597.745304,1319.19096
0.582560703,0.410220303,0.399950502,0.285082798,0.559902133,0.507009244,0.416812019,0.534629914,0.641032836,0.63660319,0.420800053,0.438177425,0.344051793,9286.136879,5091.215968,8730.8608,681.2597968,2745.036446,6425.593027,10225.26952,647.4467433,3162.086916,1663.403418,249.9193699,1164.101056,1388.395877
0.537561914,0.472909555,0.454124501,0.298426386,0.512050234,0.468809501,0.36593647,0.646189009,0.6429068,0.761056273,0.507897815,0.539654519,0.415126326,10706.81327,5577.998062,8530.880732,554.9656061,2320.879301,5576.232718,13048.2604,705.5475071,3589.426385,1736.987143,298.6767803,1156.929862,1356.595757
0.514787325,0.410487399,0.42048871,0.392151284,0.551925347,0.55419002,0.37816624,0.531289829,0.592402021,0.670144742,0.47614455,0.439596375,0.378520278,10590.67041,5139.947769,10540.2659,597.83676,2896.088174,5616.890481,19171.21602,737.0490731,3883.889762,1522.766781,314.2268015,1277.627774,1228.917051
0.525792026,0.501404783,0.52269853,0.332831702,0.632817396,0.471198063,0.510685742,0.505769836,0.628757531,0.741583389,0.442653326,0.384671789,0.377153232,11471.99169,4742.90556,8935.149007,615.9731402,2904.982569,7801.947769,21619.49647,551.8366038,3725.497178,1666.590387,264.3972765,1744.469905,1207.494767
0.475626907,0.370507747,0.47827596,0.441140513,0.569865853,0.415322651,0.407636374,0.473717798,0.526359526,0.715991609,0.416488293,0.351928217,0.400515636,11085.72847,5681.638352,10957.32373,524.8981956,3889.10661,7711.531223,26997.77989,606.7968299,3844.858601,1546.622375,275.2358509,1848.109109,1405.86493
0.518350536,0.438802204,0.473021244,0.485232899,0.583687931,0.575557139,0.450699234,0.439597533,0.59982357,0.593719151,0.468177567,0.422058999,0.342974012,11614.16932,5490.649466,14640.96361,714.4805213,4285.84737,6538.597924,17988.27065,575.8785067,3820.985409,1849.750794,308.0409793,1503.205175,1687.54499
0.526168025,0.330094536,0.658792604,0.299224657,0.690460506,0.419186202,0.425866804,0.342443206,0.55729206,0.68411033,0.406072555,0.323778432,0.490298955,12647.36324,7112.796595,12175.45379,1379.334387,4674.150885,7844.373676,23311.35898,584.3107728,3556.084367,1880.985091,334.9236856,1833.19171,1526.013356
0.5517782,0.434650714,0.55354233,0.317148842,0.622347315,0.579422562,0.332278441,0.289589361,0.505272734,0.659916668,0.290332632,0.319129292,0.320419104,10324.90109,4835.273444,11193.46831,609.1813677,4885.293648,6474.305874,20768.44973,541.5899561,4549.475102,1686.227374,243.259241,1371.411605,1236.43952
0.666929726,0.414343975,0.520741535,0.312222049,0.66719997,0.355439295,0.310750758,0.376859962,0.576115548,0.651897804,0.390924124,0.503522546,0.451312716,10201.99398,4127.063867,15169.36094,630.0561565,4192.565051,8549.944585,16787.54105,474.5321547,3626.52044,1642.429675,237.0324276,1248.607895,895.5454804
0.604434611,0.44071648,0.631908316,0.374533988,0.605217663,0.488383972,0.312592746,0.376987354,0.407501801,0.505559368,0.292747479,0.307918807,0.392553346,9010.445157,3808.699171,12221.12117,660.6170609,3641.930821,6784.887962,18902.99637,675.4131052,3869.07168,1862.566843,213.0595258,1448.902733,844.4987666
0.654840414,0.429821837,0.414148185,0.287064833,0.414638529,0.455699465,0.432668373,0.476183323,0.495895956,0.522634505,0.460580015,0.374207287,0.476641177,8322.157304,4312.131639,8814.66813,679.8271252,3000.748786,8218.656335,11982.69618,749.8148127,3239.716593,2193.814838,323.876574,1566.2871,982.0670182
0.660390596,0.417030258,0.53025904,0.298881724,0.503811039,0.519035321,0.42794826,0.438363352,0.625302726,0.649201434,0.391472803,0.372166384,0.393911261,8253.405119,4292.346872,12877.87677,540.6903813,3755.256097,5390.408822,9509.134347,616.0201366,2789.188819,1753.678155,279.1496118,1830.843834,1173.600749
0.644338108,0.426565529,0.414653304,0.278056177,0.4738017,0.610423074,0.435211913,0.499430626,0.566139416,0.611609459,0.398644834,0.348973523,0.391858918,8152.269815,3987.143318,13132.30775,755.6730604,3610.404033,4869.637114,8009.329087,556.6503395,3117.400248,1519.560881,261.8776398,1519.82212,1040.632752
0.614231581,0.473575567,0.533754062,0.424330605,0.508022497,0.452455973,0.470059371,0.483955984,0.674753931,0.538602392,0.468684704,0.384339764,0.453601736,7128.833492,3304.171599,10577.36833,635.2771141,4010.556009,5701.626644,10834.5971,508.0991916,2863.28367,1864.427782,247.2490775,1544.829721,1198.24794
0.729336048,0.579800619,0.584704798,0.334981479,0.504155036,0.583172382,0.539600172,0.514135679,0.661507211,0.616031116,0.469506701,0.519833572,0.506777191,7861.152117,3237.05599,10678.32248,611.3907839,3148.916292,7005.959005,10109.72809,528.9723508,3219.311449,1763.558097,280.3607292,1236.739256,893.169197
0.646061991,0.55570501,0.667091494,0.349596481,0.66404955,0.51960474,0.540175856,0.41779326,0.590003013,0.504831541,0.432045589,0.377531079,0.542503477,9456.666943,3090.196833,10175.54446,730.9831049,3548.333644,6927.250625,9326.907055,483.9852331,3774.952364,1908.613279,220.9631933,1441.789327,918.2498179
0.765879004,0.436200529,0.56437791,0.382465643,0.493199528,0.519022759,0.436990048,0.531505942,0.552208952,0.56794251,0.471086397,0.405519687,0.356071832,7246.963567,3613.612306,12507.67404,721.2212524,3787.658123,6859.992587,9692.807842,675.8151817,3584.358977,2042.863971,276.303574,1370.282678,897.0011685
0.777478046,0.537664858,0.447954424,0.312127558,0.504353796,0.534273578,0.583175257,0.495787093,0.630568467,0.491350163,0.489357786,0.469988019,0.424483346,6668.371015,3325.866637,19152.34473,719.6324807,3338.028104,7307.315513,8251.420353,612.0664646,3044.036799,1788.486356,231.3904926,1345.694513,745.4383112
0.787688985,0.442222898,0.491307006,0.33163359,0.436050146,0.509457403,0.502369091,0.419911172,0.617302945,0.483856406,0.48517812,0.373266103,0.457674525,6311.30767,3196.673924,11528.22984,576.0985275,3205.193946,6291.353641,7135.166703,684.3023088,2877.391332,2044.037044,289.750094,1239.398463,691.7842961
0.740693531,0.51636308,0.391755283,0.32239056,0.346014999,0.524545872,0.57207535,0.484179569,0.704579716,0.589760473,0.389941606,0.433800253,0.410815515,6914.413604,3355.38192,16290.75896,648.8433441,3635.703146,5852.594148,7634.135182,862.3473637,2889.521802,1686.364922,263.9871919,1502.254032,725.0115224
0.691456232,0.498579899,0.470676795,0.325547737,0.381840842,0.505132656,0.480006146,0.369553891,0.76345302,0.602986791,0.511921961,0.453919751,0.412978319,6120.597516,3530.143106,12512.49782,690.7531043,2959.358241,5688.56736,7954.895193,521.5856857,2526.161884,1943.080623,333.4821008,1159.625965,861.8496975
0.635843534,0.373837961,0.577862762,0.505209601,0.47515299,0.531319713,0.478839903,0.307537417,0.752950989,0.502485422,0.354836111,0.299732942,0.414102179,6629.216031,3524.890533,8747.362872,602.454563,3433.048223,5977.230249,6710.359378,521.8657577,2288.23157,1809.923398,289.991616,1405.424882,742.8445118
0.495191575,0.354990866,0.446912339,0.378052728,0.426283619,0.452249662,0.469377249,0.37147273,0.58025883,0.543544843,0.496723567,0.377458187,0.378216046,6472.371972,3514.696388,9105.018604,594.1131719,2437.623614,5902.975955,6484.379401,655.6451276,2547.55602,1675.192992,295.38285,1256.232312,726.9654663
0.59900647,0.330705742,0.577958264,0.314875562,0.490362797,0.344488741,0.345091889,0.380983688,0.669278121,0.504899055,0.50953669,0.398021653,0.351351582,7121.036769,4660.738568,9601.954844,454.0449972,2537.178994,5342.414677,6292.253181,510.38213,2349.550992,1487.37572,290.5942412,1155.901165,695.5868727
0.582867196,0.533885092,0.369210857,0.347014238,0.41130276,0.35359275,0.479960586,0.383115855,0.686791084,0.499922462,0.556861513,0.477465033,0.510930039,6960.104604,3106.335294,7455.46172,552.8594698,3019.433155,6885.550767,6140.099824,532.1401938,2298.864639,1687.635363,333.8588059,1046.185643,684.2133622
0.618729011,0.424777931,0.548676993,0.386148398,0.448634477,0.456082311,0.429985988,0.534989366,0.733733219,0.542757952,0.498837901,0.628851389,0.378615797,6935.960001,4093.198384,9846.502408,535.6664939,2527.154958,4890.682044,5525.765088,794.7682454,2171.229234,1729.935721,440.6140877,1075.363028,801.9447978
0.722183931,0.491629017,0.550567554,0.430401426,0.425145999,0.478768243,0.528524068,0.510612103,0.770472568,0.606967944,0.476493744,0.635523925,0.49266139,6963.445304,4355.130612,14333.38169,715.0509139,2879.658062,6078.178091,6372.32517,694.2222893,2284.29935,1880.370735,452.2552007,1155.390287,930.205545
0.692712645,0.429124377,0.424443902,0.481071258,0.59054874,0.367036224,0.397385545,0.487159087,0.695470593,0.553682229,0.433898609,0.522951075,0.373381502,7621.023144,3600.633265,11685.1727,734.6580944,3436.23638,7832.86185,6765.472148,646.4349432,2692.348276,1869.465069,311.5041898,1091.435235,1101.16592
0.574508992,0.444206171,0.33167526,0.319075429,0.4194116,0.316679426,0.430452803,0.49599851,0.647525532,0.604898215,0.504919897,0.5667588,0.458273247,6757.215539,4022.655506,7459.622655,611.8986443,2938.474472,6238.173016,5954.635465,723.3220312,2399.424157,1999.442038,314.8114583,947.4098462,918.1580186
0.651499964,0.481162982,0.437711162,0.485475821,0.542847513,0.436725268,0.412200133,0.581469165,0.699424259,0.624898762,0.597343876,0.581091073,0.503714551,6945.313211,4373.676737,13468.61139,685.9220633,3353.922553,6433.959027,5305.126906,573.8379804,2425.596975,1676.417879,330.4956802,989.2132312,960.3602347
0.530679234,0.418877628,0.535831085,0.519181628,0.559006875,0.376950819,0.308258885,0.399550124,0.702269512,0.550831724,0.398756156,0.432991259,0.380377968,7575.911194,5906.43653,12549.32069,685.5857423,3773.144437,6569.826507,4897.586236,642.6939275,2321.676817,1986.682101,299.9654933,1213.966081,907.4217421
0.537916157,0.428852441,0.341493629,0.474039275,0.549884526,0.344765796,0.320680096,0.368147418,0.697610349,0.543620672,0.399274309,0.361113722,0.424523811,8762.495178,3509.438003,14451.76751,490.6899694,3737.987589,6086.361879,4987.823727,582.6025,2580.875845,1840.422879,219.056255,1153.327361,1060.674157
0.596241248,0.453861239,0.461806499,0.523781028,0.648398314,0.356087501,0.328709335,0.359546916,0.695881625,0.555924106,0.472958037,0.44842204,0.451061939,6898.780687,3602.2257,15137.79722,643.418383,3726.018978,8982.391801,6421.783674,463.3889488,2307.975106,1689.639468,213.2643196,1031.922258,791.898903
0.608164157,0.400953636,0.301905002,0.462830971,0.550952609,0.418586555,0.302222891,0.321652101,0.617219437,0.599971999,0.503886118,0.471196419,0.399482339,7301.478056,3531.873565,11965.66765,522.7761036,2874.007376,6634.103591,6606.35578,738.9953493,2717.114652,1597.270222,264.3304977,1062.258076,913.6134304
0.605796229,0.488264659,0.388999243,0.335444677,0.574486206,0.421497082,0.308320894,0.407651579,0.6597706,0.500042561,0.512069088,0.375407095,0.32441089,7194.218743,3412.913366,13858.5936,674.5779035,3235.181735,6229.101841,6133.658698,668.7993252,2522.655616,1717.980668,267.9142793,1396.18554,911.5777939
0.593103924,0.366752185,0.341172577,0.424575544,0.620369696,0.363741944,0.31523268,0.426879708,0.687639889,0.436597469,0.52755625,0.421605966,0.366164581,9730.362399,2362.346408,10584.15392,566.5608997,3754.739739,6145.951339,5661.589937,852.0507689,2736.646426,2098.573287,214.5426523,1104.63292,735.141751
0.609846037,0.282205486,0.369439572,0.309951572,0.637244644,0.40705642,0.411219907,0.317988746,0.704892424,0.467191148,0.483661061,0.477573499,0.327000931,11626.04156,3289.135451,11746.32405,524.2741094,3041.156469,6473.499422,9861.348835,1163.556134,2713.12842,1845.686132,218.7423828,1289.662495,900.4840924
0.5420487,0.274865388,0.300735525,0.416883199,0.495435757,0.432451307,0.361814653,0.281891048,0.661496326,0.579293165,0.412147298,0.375303521,0.431980263,11055.21802,3105.0293,13969.16031,569.1254787,3183.593244,5468.77263,9163.007274,883.1272953,2757.411478,1645.399787,249.9994431,1566.349091,843.9006105
0.484809831,0.334322229,0.371122758,0.333895311,0.600572461,0.35370149,0.331676573,0.318449995,0.723632304,0.43518186,0.462005313,0.468348292,0.331226433,11474.47069,3185.82091,14201.83299,598.1552143,2864.020426,8325.65887,7164.684032,1167.083651,2525.015825,1611.06862,258.5473396,1169.454539,681.5783554
0.415376118,0.296249176,0.365852674,0.445412021,0.478699076,0.350620559,0.329416991,0.287465992,0.639969885,0.546992883,0.550082782,0.373583416,0.303848189,12060.2974,3175.388671,11300.69491,576.4487421,2720.192227,6518.545517,8263.463541,930.3635325,3146.391128,1706.175823,246.8891128,1362.791244,746.983073
0.40969244,0.280522972,0.360737105,0.394403577,0.493163326,0.31991385,0.401776222,0.329850888,0.660117988,0.561367355,0.50054732,0.394061609,0.416779701,10288.58671,3140.017717,12871.54381,551.8147869,2800.451048,7189.189537,7926.480878,876.2046841,2695.053214,1528.148647,247.9242553,1444.2227,788.1921113
0.491023664,0.339915713,0.444625848,0.41619844,0.531236643,0.364233031,0.3766243,0.310117914,0.712027062,0.600560671,0.432125027,0.355244503,0.329059804,9119.862254,3009.574743,14283.17282,558.8161839,2596.66732,6334.828378,6437.143352,796.5902699,2552.090017,1391.164579,260.093117,1429.763873,1109.348217
0.498057712,0.270425685,0.296644863,0.433325034,0.499341438,0.406653719,0.366925437,0.403521224,0.700784773,0.631586255,0.524422813,0.302699393,0.331976856,11028.79214,3811.045623,16188.34051,515.2170853,2846.57528,6713.948662,7317.674156,656.0276632,2748.240715,1571.451229,229.6301776,2162.476404,746.2795136
0.493239027,0.294422037,0.358285988,0.305986232,0.515906673,0.315571166,0.425977223,0.478319422,0.714615661,0.632259196,0.543173861,0.30538927,0.459290884,11922.68169,3385.950653,16688.17371,648.1215577,3397.112642,8014.986643,8122.391947,638.9241904,2621.424631,1528.596326,222.8977469,1961.888425,736.24706
0.516879965,0.305093273,0.375306561,0.401248272,0.494261825,0.276778033,0.375878678,0.362820654,0.701562398,0.384809525,0.479788672,0.326275759,0.340972013,12412.40836,2677.926562,15706.04837,463.9925104,3349.499865,6328.802214,9026.471689,618.9415885,2396.494223,1795.569451,202.6638559,1180.685438,914.3456193
0.545024881,0.285730309,0.416265079,0.374918229,0.503906739,0.296669728,0.376925076,0.383932503,0.690904432,0.592639132,0.532926342,0.458131763,0.316635398,13422.17725,4633.942182,27124.1571,466.2124356,3899.790565,10601.90212,11022.07313,841.3905472,2698.139922,1875.571113,265.6954901,1810.950558,952.2680864
0.584490428,0.447389511,0.333852772,0.483990058,0.643041667,0.324950499,0.385442356,0.431772638,0.699276745,0.693619096,0.540138931,0.428509284,0.377812465,9952.46659,4388.866426,20840.17318,569.6321646,2787.871727,9907.770087,10472.37273,545.001382,3150.678779,1642.480756,257.6953082,2016.551424,1088.010654
0.655830629,0.39908912,0.349036332,0.403394079,0.473168284,0.386474585,0.459028403,0.471056726,0.6851962,0.662309134,0.459541213,0.299134357,0.464870359,10135.27153,3838.82275,12439.08691,474.3408292,2796.873114,6062.217087,10211.28091,881.6477887,2627.350879,1598.086036,275.7281169,2212.728787,995.3187844
0.525403252,0.357897257,0.492852984,0.326063686,0.65284252,0.455841469,0.347439377,0.36204769,0.520366734,0.631843941,0.49113121,0.29964943,0.343375648,7473.176124,3641.489006,13324.6315,647.5672722,3138.967622,6022.688878,7553.904392,582.549582,2675.145773,1519.45724,275.0237625,1727.809881,1256.120037
0.52134603,0.415462518,0.415273755,0.315678988,0.555450602,0.463332996,0.418037295,0.55160848,0.614892148,0.64962934,0.583831054,0.289765306,0.506972996,8581.239435,3726.335505,17522.69445,646.0540333,2843.515943,6142.190989,8331.653059,516.3299598,2714.12331,1398.993062,212.4674914,1974.857658,1212.072077
0.697838669,0.356488102,0.4669218,0.354615291,0.537678529,0.518250152,0.563121387,0.597584791,0.710431392,0.711014522,0.610836049,0.43605747,0.503775572,8258.263436,3628.765134,14718.22905,664.0570242,3363.630662,6266.581438,7419.343486,575.6083989,2518.892841,1446.960759,224.4740071,1384.875079,892.1720774
0.621806725,0.396619981,0.415940137,0.27673299,0.52987592,0.483696335,0.428525183,0.568119458,0.655587146,0.573603591,0.612708728,0.414976347,0.473717682,8706.116985,3334.958535,11168.69768,647.9777425,2396.179977,6291.304553,8531.829988,629.8640753,2567.992773,1634.540304,242.7265152,1355.764678,964.2587208
0.565726059,0.401566874,0.340361087,0.290126195,0.558576434,0.394995165,0.441048682,0.570831688,0.662702815,0.698418029,0.53014405,0.375115732,0.411278915,9813.880811,4230.408511,15606.38008,676.6483243,2983.10761,6536.268751,8337.638267,598.3372751,2915.582081,1407.257208,227.2026841,1772.855453,998.8031419
0.595355935,0.415433129,0.373744698,0.559680659,0.508764266,0.499998704,0.405009748,0.562120949,0.61597736,0.486470172,0.516377342,0.469922182,0.498694665,7723.2629,3277.264561,16254.17854,591.7189625,2546.005428,5771.816205,5894.489248,423.335617,2417.671986,1447.45837,192.1050687,1032.044546,975.1219793
0.658400811,0.365037705,0.394988303,0.374110698,0.639074204,0.351021786,0.375039033,0.522254833,0.644371928,0.525099529,0.522701098,0.395529744,0.389904068,9798.573001,3804.81017,16766.94319,767.9239037,2847.511776,6703.42702,7231.57987,549.0445325,2614.708492,1590.505985,195.8756637,1323.785473,936.1822269
0.642203071,0.508128548,0.465300542,0.278072283,0.505329834,0.548198914,0.514034369,0.587281379,0.65487671,0.566524465,0.595153143,0.560884628,0.417041407,8888.832131,3219.382591,11540.36941,693.9591813,2283.584502,5482.113728,7731.630365,653.5402508,2460.854802,1741.453225,222.5551255,1178.38228,988.9195032
0.664629802,0.395369344,0.510524947,0.350312305,0.566305034,0.53847859,0.38842435,0.611061297,0.626797674,0.518006784,0.549842594,0.510000423,0.441877949,8909.267942,2758.033801,12490.69071,1162.818493,3077.012955,7580.744227,8641.337567,552.409929,2410.584819,1915.221179,237.7971331,1222.916464,1288.118376
0.717839042,0.416889304,0.405167335,0.388322936,0.416669958,0.435780033,0.367543816,0.724589535,0.620653673,0.515857746,0.647299876,0.547322832,0.47628436,7963.181919,2954.208265,10390.37286,931.9518463,2591.803711,7339.364446,7564.842486,765.4305964,2377.169631,1802.652021,251.6988231,1180.669259,1236.792393
0.670040198,0.361026325,0.333747538,0.284370896,0.604471459,0.469474402,0.411961029,0.509823932,0.713715905,0.585549468,0.60032752,0.474732142,0.294140469,7808.88857,3508.680733,13729.1859,805.7918109,2512.261569,6253.738168,7375.071543,615.5973438,2420.429895,1729.237466,212.6641808,1232.346996,1712.578839
0.652413554,0.322367791,0.358258183,0.300750539,0.463033453,0.55233587,0.352073358,0.599738265,0.683021488,0.524523572,0.584452505,0.474249193,0.386737292,7337.27228,4424.854401,16425.31871,1138.578999,2405.860444,7369.911693,8512.284447,605.7644759,2305.029683,2121.623434,220.6588975,1204.674648,1632.157173
0.686657336,0.311489633,0.548992373,0.47556913,0.57930991,0.528097017,0.445459827,0.520315341,0.720543137,0.512826474,0.693213423,0.540522346,0.504491809,8246.227786,5540.095166,12764.35446,872.2592631,3113.750883,6653.966951,10878.08992,639.6502127,2432.780832,2224.517081,220.3795449,1228.316012,1639.657547
0.64001183,0.37258561,0.390228154,0.374838236,0.549135526,0.580296475,0.391759976,0.546665149,0.734638623,0.569979029,0.619940328,0.544071807,0.378795657,8381.612459,4008.499392,13907.88299,1016.371798,2472.741895,5765.908584,9440.219514,604.9896543,2379.406103,1946.068343,228.8795576,1250.254046,1719.935106
0.702136184,0.529724984,0.373899193,0.293304712,0.466471275,0.490263838,0.306290892,0.401479818,0.790368485,0.549253855,0.571459045,0.526645269,0.400189222,9498.67363,4383.185011,23237.39871,848.0131736,3368.387204,7328.982284,16902.90391,792.7554344,2403.33552,2119.08719,244.3814455,1765.990512,1445.055137
0.681368272,0.482132587,0.528584644,0.352310126,0.57348074,0.560545656,0.483655726,0.580677025,0.658243822,0.636004193,0.65935729,0.569279497,0.512312318,8748.318246,3846.024704,13781.43515,1034.248126,3352.648769,6311.108069,9596.66731,809.4248887,2374.093759,1763.408674,251.4256593,1571.791141,1171.481543
0.60913783,0.449924673,0.428484124,0.34523545,0.459280114,0.475772004,0.41742707,0.549444495,0.708474083,0.683037281,0.753165718,0.576450721,0.376992385,7877.293489,2820.415071,11960.58385,1191.444128,3062.600937,6243.22374,8512.287643,738.0864238,2179.485437,1756.854721,238.6879416,1236.029551,1410.3521
0.525338193,0.485278363,0.444243911,0.357083203,0.563381977,0.451195178,0.314989182,0.301904702,0.715160393,0.62328559,0.557868973,0.555557767,0.42344701,7102.887139,2338.864038,11851.10222,1359.775218,2976.121615,6249.634616,4790.095909,540.8678014,2217.96864,1509.721628,253.2896709,1027.312412,967.3775194
0.669515636,0.435107687,0.470939863,0.289580153,0.54811118,0.42175299,0.331367581,0.626392869,0.752933996,0.69078344,0.619188812,0.588568894,0.326287145,7756.4928,2542.216253,10096.11671,950.7233356,3327.98466,7771.174942,7214.253074,557.8024911,2282.477738,1395.972211,224.7281487,1007.191414,824.6332817
0.689833617,0.593945449,0.513914929,0.303766084,0.42369386,0.481030865,0.31310317,0.538805943,0.703028076,0.674998543,0.541064249,0.561863431,0.40518442,6871.842615,2572.160856,11177.40586,775.1816354,2564.390475,5077.674727,7153.575725,572.7657721,2423.376209,1623.638141,225.6220026,1142.51402,1004.473806
0.685756759,0.454212453,0.4905002,0.304176353,0.441726793,0.452904161,0.360458827,0.467202604,0.667491109,0.67556057,0.568019305,0.460148178,0.345592691,6828.967053,3740.139477,10385.40433,596.7386344,2415.848096,6302.570297,8100.926863,631.2244883,2881.775867,1653.068271,205.1619476,1337.729609,1085.279595
0.713124437,0.354589883,0.494006253,0.305140988,0.472385419,0.389797638,0.348435434,0.550276266,0.677814682,0.583287419,0.528356752,0.495180128,0.312870642,6756.464773,2638.748909,10050.40465,428.7299218,2642.27199,7513.308489,6853.773075,709.808638,2582.877282,1518.002417,237.4141476,1261.136218,1215.677458
